DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2008-06-16	17804789	Raelson JV	2007-09-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/17804789	Genome-wide association study for Crohn's disease in the Quebec Founder Population identifies multiple validated disease loci.	Crohn's disease	382 French Canadian founder trios	750 European ancestry cases, 828 European ancestry controls, 521 European ancestry trios	1p31.3	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	67264945;67240275;67253446;67264372;67256884;67135449;67262335;67124778;67236843;67259437;67228519;67204530;67260421;67205233;67187327;67219915	IL23R	IL23R - RNU4ATAC4P; IL23R; IL23R; IL23R - RNU4ATAC4P; IL23R; C1orf141; IL23R - RNU4ATAC4P; C1orf141; IL23R; IL23R; C1orf141; IL23R; C1orf141; IL23R; IL23R - RNU4ATAC4P; C1orf141; IL23R; C1orf141; IL23R; IL23R; C1orf141						rs10789230-?; rs11209026-?; rs1343151-?; rs6669582-?; rs10889676-?; rs11209003-?; rs12567232-?; rs11209002-?; rs11465804-?; rs10889677-?; rs2201841-?; rs1004819-?; rs9988642-?; rs2902440-?; rs2064689-?; rs11465802-?	rs10789230; rs11209026; rs1343151; rs6669582; rs10889676; rs11209003; rs12567232; rs11209002; rs11465804; rs10889677; rs2201841; rs1004819; rs9988642; rs2902440; rs2064689; rs11465802	0		regulatory_region_variant; missense_variant; intron_variant; regulatory_region_variant; intron_variant; intron_variant; regulatory_region_variant; intron_variant; intron_variant; 3_prime_UTR_variant; intron_variant; intron_variant; regulatory_region_variant; intron_variant; intron_variant; intron_variant		0.23	1E-8	8.0		1.38	[1.23-1.53]	Perlegen [164279]	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST000071	Genome-wide genotyping array
2008-06-16	17804789	Raelson JV	2007-09-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/17804789	Genome-wide association study for Crohn's disease in the Quebec Founder Population identifies multiple validated disease loci.	Crohn's disease	382 French Canadian founder trios	750 European ancestry cases, 828 European ancestry controls, 521 European ancestry trios	1p31.3	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	67264945;67240275;67253446;67264372;67256884;67135449;67262335;67124778;67236843;67259437;67228519;67204530;67260421;67205233;67187327;67219915	IL23R	IL23R - RNU4ATAC4P; IL23R; IL23R; IL23R - RNU4ATAC4P; IL23R; C1orf141; IL23R - RNU4ATAC4P; C1orf141; IL23R; IL23R; C1orf141; IL23R; C1orf141; IL23R; IL23R - RNU4ATAC4P; C1orf141; IL23R; C1orf141; IL23R; IL23R; C1orf141						rs10789230-?; rs11209026-?; rs1343151-?; rs6669582-?; rs10889676-?; rs11209003-?; rs12567232-?; rs11209002-?; rs11465804-?; rs10889677-?; rs2201841-?; rs1004819-?; rs9988642-?; rs2902440-?; rs2064689-?; rs11465802-?	rs10789230; rs11209026; rs1343151; rs6669582; rs10889676; rs11209003; rs12567232; rs11209002; rs11465804; rs10889677; rs2201841; rs1004819; rs9988642; rs2902440; rs2064689; rs11465802	0		regulatory_region_variant; missense_variant; intron_variant; regulatory_region_variant; intron_variant; intron_variant; regulatory_region_variant; intron_variant; intron_variant; 3_prime_UTR_variant; intron_variant; intron_variant; regulatory_region_variant; intron_variant; intron_variant; intron_variant		0.97	2E-7	6.698970004336019		2.56	[1.75-3.70]	Perlegen [164279]	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST000071	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q13.2	5	73244023	intergenic	AC116345.1			ENSG00000249743			rs34804116-?	rs34804116	0	34804116	intron_variant	0		6E-6	5.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	3p13	3	71126344	FOXP1	AC097634.4, FOXP1			ENSG00000285708, ENSG00000114861			rs2593855-?	rs2593855	0	2593855	intron_variant	0		7E-6	5.154901959985743				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	11q23.3	11	118883644	intergenic	AP004609.1 - CXCR5	ENSG00000201535	ENSG00000160683		47533	248	rs630923-?	rs630923	0	630923	regulatory_region_variant	1		7E-6	5.154901959985743				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	6q22.33	6	127956006	THEMIS, PTPRK	THEMIS - PTPRK	ENSG00000275122	ENSG00000273993		37375	12773	rs9491891-?	rs9491891	0	9491891	intergenic_variant	1		7E-6	5.154901959985743				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q31.3	1	198629533	PTPRC	AL157402.1 - PTPRC	ENSG00000223881	ENSG00000081237		30665	8924	rs7555082-?	rs7555082	0	7555082	intergenic_variant	1		9E-6	5.045757490560675				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	16q12.1	16	50712015	SNX20, NOD2, CYLD, NKD1	NOD2			ENSG00000167207			rs2066844-?	rs2066844	0	2066844	missense_variant	0		6E-99	98.22184874961636				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1p31.3	1	67242007	MIER1, INSL5, IL12RB2, TCTEX1D1, WDR78, SLC35D1, C1orf141, IL23R, SERBP1, SGIP1	IL23R			ENSG00000162594			rs11581607-?	rs11581607	0	11581607	intron_variant	0		6E-93	92.22184874961636				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2q37.1	2	233252802	ATG16L1	ATG16L1, ATG16L1			ENSG00000085978, ENSG00000281089			rs6752107-?	rs6752107	0	6752107	intron_variant	0		2E-61	60.69897000433602				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5p13.1	5	40410482	Intergenic	AC108105.1 - AC093277.1	ENSG00000287597	ENSG00000283286		97577	4655	rs11742570-?	rs11742570	0	11742570	intergenic_variant	1		1E-55	55.0				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q31.1	5	132435113	IL3, CSF2, HINT1, LYRM7, SLC22A4, C5orf56, IRF1, CDC42SE2, RAPGEF6, ACSL6, P4HA2, PDLIM4, SLC22A5, CTC-432M15.3, FNIP1	AC116366.3, IRF1-AS1			ENSG00000283782, ENSG00000197536			rs2188962-?	rs2188962	0	2188962	intron_variant	0		6E-36	35.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	9q34.3	9	136371953	C9orf69, LHX3, DKFZP434A062, DNLZ, UBAC1, QSOX2, GPSM1, CARD9, SNAPC4, SDCCAG3, PMPCA, SEC16A, C9orf163, NOTCH1, NACC2, INPP5E	CARD9			ENSG00000187796			rs10781499-?	rs10781499	0	10781499	synonymous_variant	0		6E-30	29.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10q21.2	10	62685804	ADO, ZNF365	AC067751.1			ENSG00000238280			rs10761659-?	rs10761659	0	10761659	intron_variant	0		8E-29	28.096910013008056				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	11q13.5	11	76588605	Intergenic	EMSY - AP001189.2	ENSG00000158636	ENSG00000254755		35580	2418	rs11236797-?	rs11236797	0	11236797	intergenic_variant	1		9E-28	27.045757490560675				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q33.3	5	159400761	UBLCP1, IL12B	AC008691.1			ENSG00000249738			rs56167332-?	rs56167332	0	56167332	intron_variant	0		1E-27	27.0				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	21q21.1	21	15445619	Intergenic	AJ009632.2			ENSG00000229425			rs2823286-?	rs2823286	0	2823286	intron_variant	0		6E-26	25.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10q24.2	10	99524480	NKX2-3	AL391684.1 - LINC01475	ENSG00000224934	ENSG00000257582		61221	1870	rs4409764-?	rs4409764	0	4409764	intergenic_variant	1		2E-24	23.69897000433602				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	3p21.31	3	49684099	TMA7, TREX1, UCN2, TMEM89, SLC26A6, WDR6, NDUFAF3, IMPDH2, KLHDC8B, RP11-3B7.1, C3orf62, GPX1, TCTA, AMT, APEH, PLXNB1, CCDC51, SHISA5, PFKFB4, UQCRC1, CELSR3, NCKIPSD, PRKAR2A, SLC25A20, ARIH2OS, P4HTM, DALRD3, QRICH1, QARS, LAMB2, CCDC71, C3orf84, USP4, NICN1, MST1, RNF123, ATRIP, COL7A1, IP6K2, ARIH2, USP19, RHOA, DAG1, BSN, CCDC36	MST1			ENSG00000173531			rs3197999-?	rs3197999	0	3197999	missense_variant	0		3E-23	22.522878745280337				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q24.3	1	172884320	Intergenic	AL031599.1			ENSG00000224228			rs7517810-?	rs7517810	0	7517810	intron_variant	0		2E-21	20.69897000433602				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	22q13.1	22	39263768	SYNGR1, RPL3	AL031590.1			ENSG00000284633			rs2413583-?	rs2413583	0	2413583	intron_variant	0		8E-21	20.096910013008056				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	19p13.3	19	1124032	GPX4, SBNO2, STK11	SBNO2			ENSG00000064932			rs2024092-?	rs2024092	0	2024092	intron_variant	0		1E-20	20.0				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	18p11.21	18	12818923	PTPN2	PTPN2			ENSG00000175354			rs80262450-?	rs80262450	0	80262450	intron_variant	0		1E-20	20.0				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	6q27	6	166960059	RP11-514O12.4, RNASET2, FGFR1OP, CCR6	RNASET2 - Z94721.1	ENSG00000026297	ENSG00000227598		2868	9567	rs1819333-?	rs1819333	0	1819333	intergenic_variant	1		2E-20	19.69897000433602				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	12q12	12	40346421	SLC2A13, LRRK2, MUC19	LRRK2			ENSG00000188906			rs148319899-?	rs148319899	0	148319899	intron_variant	0		6E-20	19.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q33.1	5	150898347	RPS14, TCOF1, CD74, NDST1, SYNPO, MYOZ3, DCTN4, SMIM3, AC010441.1, IRGM, ZNF300, GPX3, ANXA6, SLC36A3, SLC36A2, RBM22, TNIP1, CCDC69, GM2A	IRGM, ZNF300			ENSG00000237693, ENSG00000145908			rs11741861-?	rs11741861	0	11741861	intron_variant	0		2E-19	18.69897000433602				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	15q22.33	15	67150258	SMAD3	SMAD3			ENSG00000166949			rs17293632-?	rs17293632	0	17293632	intron_variant	0		2E-19	18.69897000433602				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	20q13.32	20	59249254	ZNF831	ZNF831			ENSG00000124203			rs259964-?	rs259964	0	259964	intron_variant	0		4E-7	6.3979400086720375				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5p15.2	5	10695414	DAP	DAP			ENSG00000112977			rs2930047-?	rs2930047	0	2930047	intron_variant	0		4E-7	6.3979400086720375				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	3q12.3	3	101304904	IMPG2, SENP7	IMPG2			ENSG00000081148			rs503734-?	rs503734	0	503734	intron_variant	0		4E-7	6.3979400086720375				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2q22.3	2	144734815	Intergenic	TEX41			ENSG00000226674			rs11681525-?	rs11681525	0	11681525	intron_variant	0		5E-7	6.301029995663981				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	7q36.1	7	148738247	CUL1, EZH2	CUL1			ENSG00000055130			rs243505-?	rs243505	0	243505	intron_variant	0		6E-7	6.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10q21.1	10	58153390	IPMK, CISD1	AC026884.1 - IPMK	ENSG00000232115	ENSG00000151151		46511	38127	rs1819658-?	rs1819658	0	1819658	regulatory_region_variant	1		6E-7	6.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q21.3	1	151829204	RORC	RORC			ENSG00000143365			rs4845604-?	rs4845604	0	4845604	intron_variant	0		6E-7	6.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q23.3	1	160887174	ITLN1, ITLN2	ITLN1 - AL354714.2	ENSG00000179914	ENSG00000213080		1994	7806	rs4656958-?	rs4656958	0	4656958	regulatory_region_variant	1		6E-7	6.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	12q24.12	12	111569952	SH2B3, BRAP, ACAD10, ALDH2, TMEM116, NAA25, ATXN2, MAPKAPK5, ERP29, RP11-162P23.2	ATXN2			ENSG00000204842			rs653178-?	rs653178	0	653178	intron_variant	0		7E-7	6.154901959985743				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q32.2	1	209797265	DIEXF, IRF6	IRF6			ENSG00000117595			rs59043219-?	rs59043219	0	59043219	intron_variant	0		7E-7	6.154901959985743				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	22q12.2	22	30097893	UQCR10, ASCC2, ZMAT5, HORMAD2, MTMR3	HORMAD2			ENSG00000176635			rs5763767-?	rs5763767	0	5763767	intron_variant	0		8E-7	6.096910013008056				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	2q32.1	2	186711652	ITGAV, FAM171B	FAM171B			ENSG00000144369			rs144344067-?	rs144344067	1	34122042	intron_variant	0		8E-7	6.096910013008056				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	11q12.2	11	61796827	FEN1, MYRF, TMEM258, FADS1, FADS2	FEN1, FADS2			ENSG00000168496, ENSG00000134824			rs4246215-?	rs4246215	0	4246215	3_prime_UTR_variant	0		9E-7	6.045757490560675				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
